#TYPE System.Management.Automation.PSCustomObject																														
batchid	dbid	client_matter	clientid	loadnr	orig_dcb	conv_dcb	orig_dir	st_backup	st_backup_arch	st_get_natives	st_get_images	st_get_images2	st_add_db	st_add_natives	st_db_sizes	db_bytes	db_files	natives_bytes	natives_files_present	natives_files_missing	images_bytes	images_files_present	images_files_missing	st_qc_tags	st_qc_compare_tags	st_convert	st_get_arch_db_files	st_sizes_natives	st_sizes_images	st_all
4	599				X:\003540\000114\Robert_Bosch_LLC\ROBERT_BOSCH_LLC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003540\000114\Robert_Bosch_LLC\ROBERT_BOSCH_LLC.DCB			2	2	2																			0
4	600				X:\003540\000114\Sanyo\SANYO.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003540\000114\Sanyo\SANYO.DCB			2	2	2																			0
4	601				X:\003540\000114\Suzuki_Production\SUZUKI_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003540\000114\Suzuki_Production\SUZUKI_PRODUCTION.DCB			2	2	2																			0
4	602				X:\003540\000114\U-blox_America_Production\U-BLOX_AMERICA_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003540\000114\U-blox_America_Production\U-BLOX_AMERICA_PRODUCTION.DCB			2	2	2																			0
4	603				X:\003866\000002\Tenor_ESI_Review_Database\ESI_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003866\000002\Tenor_ESI_Review_Database\ESI_REVIEW.DCB			2	2	2																			0
4	604				X:\003866\000002\Tenor_OXBT_OBT_Production\OBT_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003866\000002\Tenor_OXBT_OBT_Production\OBT_PROD.DCB			2	2	2																			0
4	605				X:\003866\000002\Tenor_OXBT_TENOROXBT_Production\TENOROXBT_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\003866\000002\Tenor_OXBT_TENOROXBT_Production\TENOROXBT_PROD.DCB			2	2	2																			0
4	606				X:\019061\000005\CoCounsel_Production\TRANS1_CO_COUNSEL_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\CoCounsel_Production\TRANS1_CO_COUNSEL_PRODUCTION.DCB			2	2	2																			0
4	607				X:\019061\000005\LHO_Review\019061_000005_LHO_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\LHO_Review\019061_000005_LHO_REVIEW.DCB			2	2	2																			0
4	608				X:\019061\000005\PROD1\1DOJTRANS1_PROD001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\PROD1\1DOJTRANS1_PROD001.DCB			2	2	2																			0
4	609				X:\019061\000005\PROD2\1DOJTRAN1_PROD002.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\PROD2\1DOJTRAN1_PROD002.DCB			2	2	2																			0
4	610				X:\019061\000005\PROD3\1DOJTRANS1_11_PROD003.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\PROD3\1DOJTRANS1_11_PROD003.DCB			2	2	2																			0
4	611				X:\019061\000005\PROD4\1DOJTRANS1_PROD004.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\PROD4\1DOJTRANS1_PROD004.DCB			2	2	2																			0
4	612				X:\019061\000005\PROD5\1DOJTRANS1_PROD005.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\PROD5\1DOJTRANS1_PROD005.DCB			2	2	2																			0
4	613				X:\019061\000005\Trans1_Production\019061_000005_TRANS1_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\Trans1_Production\019061_000005_TRANS1_PRODUCTION.DCB			2	2	2																			0
4	614				X:\019061\000005\Trans1_Prod_Relativity\TRANS1_PROD_RELATIVITY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\Trans1_Prod_Relativity\TRANS1_PROD_RELATIVITY.DCB			2	2	2																			0
4	615				X:\019061\000005\Trans1_Prod_Relativity\original order\Trans1_Prod_Relativity.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019061\000005\Trans1_Prod_Relativity\original order\Trans1_Prod_Relativity.Dcb			2	0	0																			0
4	616				X:\019199\000002\EDD\Asmit.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019199\000002\EDD\Asmit.Dcb			2	2	2																			0
4	617				X:\019337\000102\Office_Depot_Climo_Email_Review_DB\Email_Review_DB.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019337\000102\Office_Depot_Climo_Email_Review_DB\Email_Review_DB.DCB			2	2	2																			0
4	618				X:\019582\000017\Arbitration\NICOR001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019582\000017\Arbitration\NICOR001.DCB			2	2	2																			0
4	619				X:\019582\000017\CVGS_PRODUCTION\CVGS_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019582\000017\CVGS_PRODUCTION\CVGS_PRODUCTION.DCB			2	2	2																			0
4	620				X:\019582\000017\Nicor_Arbitration\Nicor001-Notes.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019582\000017\Nicor_Arbitration\Nicor001-Notes.Dcb			2	2	2																			0
4	621				X:\019582\000017\Nicor_Arbitration\Nicor001-Redlines.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019582\000017\Nicor_Arbitration\Nicor001-Redlines.Dcb			2	2	2																			0
4	622				X:\019582\000017\Nicor_Arbitration\xxNicor001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019582\000017\Nicor_Arbitration\xxNicor001.Dcb			2	2	2																			0
4	623				X:\019582\000017\PNG001\PNG001.dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019582\000017\PNG001\PNG001.dcb			2	2	2																			0
4	624				X:\019752\000004\NAHC_Production\Nahc_Production.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\019752\000004\NAHC_Production\Nahc_Production.Dcb			2	2	2																			0
4	625				X:\020793\000002\Jacoby_2011_Review\Jacoby_2011_Review.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\020793\000002\Jacoby_2011_Review\Jacoby_2011_Review.Dcb			2	2	2																			0
4	626				X:\020793\000002\Jacoby_Bisys003\Bisys003.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\020793\000002\Jacoby_Bisys003\Bisys003.DCB			2	2	2																			0
4	627				X:\020793\000002\Jacoby_VOL001\VOL001.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\020793\000002\Jacoby_VOL001\VOL001.Dcb			2	2	2																			0
4	628				X:\020980\000002\PPHEA_001\PPHEA_001.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\020980\000002\PPHEA_001\PPHEA_001.DCB			2	2	2																			0
4	629				X:\021728\000007\Florida_DOE\FLORIDA_DOE_DOCUMENTS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\Florida_DOE\FLORIDA_DOE_DOCUMENTS.DCB			2	2	2																			0
4	630				X:\021728\000007\Florida_DOE\OLD\FLORIDA_DOE_DOCUMENTS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\Florida_DOE\OLD\FLORIDA_DOE_DOCUMENTS.DCB			2	2	2																			0
4	631				X:\021728\000007\Florida_DOE - Copy\FLORIDA_DOE_DOCUMENTS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\Florida_DOE - Copy\FLORIDA_DOE_DOCUMENTS.DCB			2	0	0																			0
4	632				X:\021728\000007\K12_Document_Review\K12_DOCUMENT_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Document_Review\K12_DOCUMENT_REVIEW.DCB			2	2	2																			0
4	633				X:\021728\000007\K12_Document_Review\LOADNEWFIELDS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Document_Review\LOADNEWFIELDS.DCB			2	2	2																			0
4	634				X:\021728\000007\K12_Document_Review\work\LOADVOL008.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Document_Review\work\LOADVOL008.DCB			2	2	2																			0
4	635				X:\021728\000007\K12_Document_Review\work\LOADXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Document_Review\work\LOADXREF.DCB			2	2	2																			0
4	636				X:\021728\000007\K12_Document_Review\work\LOAD_K12002PRODXREF.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Document_Review\work\LOAD_K12002PRODXREF.DCB			2	2	2																			0
4	637				X:\021728\000007\K12_Production\K12_PRODUCTION_DOCUMENTS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production\K12_PRODUCTION_DOCUMENTS.DCB			2	2	2																			0
4	638				X:\021728\000007\K12_Production\older\K12_PRODUCTIONS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production\older\K12_PRODUCTIONS.DCB			2	2	2																			0
4	639				X:\021728\000007\K12_Production\work\LOAD_PROD_ATTACH.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production\work\LOAD_PROD_ATTACH.DCB			2	2	2																			0
4	640				X:\021728\000007\K12_Production_QC\K12_002_PRODUCTION_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production_QC\K12_002_PRODUCTION_QC.DCB			2	2	2																			0
4	641				X:\021728\000007\K12_Production_QC\20120328_Prod\20120328_PROD_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production_QC\20120328_Prod\20120328_PROD_QC.DCB			2	2	2																			0
4	642				X:\021728\000007\K12_Production_QC\K12_004_prod\K12_004_PROD_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production_QC\K12_004_prod\K12_004_PROD_QC.DCB			2	2	2																			0
4	643				X:\021728\000007\K12_Production_QC\K12_005_Prod_QC\K12_005_PROD_QC.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\K12_Production_QC\K12_005_Prod_QC\K12_005_PROD_QC.DCB			2	2	2																			0
4	644				X:\021728\000007\Opposing_Production\K12_OPPOSING_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\Opposing_Production\K12_OPPOSING_PRODUCTION.DCB			2	2	2																			0
4	645				X:\021728\000007\Opposing_Production\20120625_keepcopy_with_taghistory\K12_OPPOSING_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\021728\000007\Opposing_Production\20120625_keepcopy_with_taghistory\K12_OPPOSING_PRODUCTION.DCB			2	2	2																			0
4	646				X:\022627\000009\HOUSTON_OVERLAY_COPY\HOUSTON_OVERLAY_COPY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\022627\000009\HOUSTON_OVERLAY_COPY\HOUSTON_OVERLAY_COPY.DCB			2	2	2																			0
4	647				X:\022627\000009\MHH_DC_REVIEW\MHH_DC_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\022627\000009\MHH_DC_REVIEW\MHH_DC_REVIEW.DCB			2	2	2																			0
4	648				X:\022627\000009\MHH_Review\MHH_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\022627\000009\MHH_Review\MHH_REVIEW.DCB			2	2	2																			0
4	649				X:\022627\000009\SINA_PRODUCTION\SINA_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\022627\000009\SINA_PRODUCTION\SINA_PRODUCTION.DCB			2	2	2																			0
4	650				X:\022627\000009\SINA_PRODUCTION\backup-20120311\SINA_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\022627\000009\SINA_PRODUCTION\backup-20120311\SINA_PRODUCTION.DCB			2	2	2																			0
4	651				X:\022627\000009\TMHRI_Production_MOVED_LOCALLY_FORDEPO_DGlebov\TMHRI_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\022627\000009\TMHRI_Production_MOVED_LOCALLY_FORDEPO_DGlebov\TMHRI_PRODUCTION.DCB			2	2	2																			0
4	652				X:\025274\000015\BIV_OFR.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_OFR.DCB			2	2	2																			0
4	653				X:\025274\000015\2012_07_18_OFR_MIABackUP\BIV_OFR.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\2012_07_18_OFR_MIABackUP\BIV_OFR.DCB			2	2	2																			0
4	654				X:\025274\000015\2013_BIV_MIAMI_HARDCOPY_DB\BIV_OFR_MIA_HARDCOPY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\2013_BIV_MIAMI_HARDCOPY_DB\BIV_OFR_MIA_HARDCOPY.DCB			2	2	2																			0
4	655				X:\025274\000015\2013_BIV_MIAMI_HARDCOPY_DB\2013_05_30_BAckUp\BIV_OFR_MIA_HARDCOPY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\2013_BIV_MIAMI_HARDCOPY_DB\2013_05_30_BAckUp\BIV_OFR_MIA_HARDCOPY.DCB			2	2	2																			0
4	656				X:\025274\000015\2013_BIV_MIAMI_HARDCOPY_DB\2013_06_07_bACKUP\BIV_OFR_MIA_HARDCOPY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\2013_BIV_MIAMI_HARDCOPY_DB\2013_06_07_bACKUP\BIV_OFR_MIA_HARDCOPY.DCB			2	2	2																			0
4	657				X:\025274\000015\BIV_HL_Production\BIV_HL_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\BIV_HL_PRODUCTION.DCB			2	2	2																			0
4	658				X:\025274\000015\BIV_HL_Production\20121031_Admin\BIV_HL_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\20121031_Admin\BIV_HL_PRODUCTION.DCB			2	2	2																			0
4	659				X:\025274\000015\BIV_HL_Production\20121031_Admin\STR\STR.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\20121031_Admin\STR\STR.DCB			2	2	2																			0
4	660				X:\025274\000015\BIV_HL_Production\2012_11_28_BackUp\BIV_HL_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\2012_11_28_BackUp\BIV_HL_PRODUCTION.DCB			2	2	2																			0
4	661				X:\025274\000015\BIV_HL_Production\2013_06_20_BAckup\BIV_HL_PRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\2013_06_20_BAckup\BIV_HL_PRODUCTION.DCB			2	2	2																			0
4	662				X:\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\BIVV_EMAIL_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\BIVV_EMAIL_PROD.DCB			2	2	2																			0
4	663				X:\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\2012_11_30_Backup\BIVV_EMAIL_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\2012_11_30_Backup\BIVV_EMAIL_PROD.DCB			2	2	2																			0
4	664				X:\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\2012_12_05_Backup\BIVV_EMAIL_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\2012_12_05_Backup\BIVV_EMAIL_PROD.DCB			2	2	2																			0
4	665				X:\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\PRIV_ONLY_DB\PRIV_ONLY.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_HL_Production\BIV_VENZ_EMAIL_PROD_DB\PRIV_ONLY_DB\PRIV_ONLY.DCB			2	2	2																			0
4	666				X:\025274\000015\BIV_MIAMI_EDOC_REVIEW\BIV_MIAMI_EDOC_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_MIAMI_EDOC_REVIEW\BIV_MIAMI_EDOC_REVIEW.DCB			2	2	2																			0
4	667				X:\025274\000015\BIV_MIAMI_EDOC_REVIEW\BackUp_2012_10_25\BIV_MIAMI_EDOC_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_MIAMI_EDOC_REVIEW\BackUp_2012_10_25\BIV_MIAMI_EDOC_REVIEW.DCB			2	2	2																			0
4	668				X:\025274\000015\BIV_MIAMI_EDOC_REVIEW\BackUp_2012_10_31\BIV_MIAMI_EDOC_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_MIAMI_EDOC_REVIEW\BackUp_2012_10_31\BIV_MIAMI_EDOC_REVIEW.DCB			2	2	2																			0
4	669				X:\025274\000015\BIV_OFR_Miami_Electronic_Files_Reproduction\BIV_OFR_MIAMI_ELECTRONIC_FILES_REPRODUCTION.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_OFR_Miami_Electronic_Files_Reproduction\BIV_OFR_MIAMI_ELECTRONIC_FILES_REPRODUCTION.DCB			2	2	2																			0
4	670				X:\025274\000015\BIV_OFR_TALLAHASSEE\BIV_OFR_TALLA.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_OFR_TALLAHASSEE\BIV_OFR_TALLA.DCB			2	2	2																			0
4	671				X:\025274\000015\BIV_OFR_TALLAHASSEE\2012_07_19OFR_TALLA_BackUp\BIV_OFR_TALLA.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_OFR_TALLAHASSEE\2012_07_19OFR_TALLA_BackUp\BIV_OFR_TALLA.DCB			2	2	2																			0
4	672				X:\025274\000015\BIV_OFR_TALLAHASSEE\2012_07_28_backup\BIV_OFR_TALLA.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_OFR_TALLAHASSEE\2012_07_28_backup\BIV_OFR_TALLA.DCB			2	2	2																			0
4	673				X:\025274\000015\BIV_VENZ_3RD_DOC_COLLECT\BIV_VENZ_3RD_DOC_COLLECT.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VENZ_3RD_DOC_COLLECT\BIV_VENZ_3RD_DOC_COLLECT.DCB			2	2	2																			0
4	674				X:\025274\000015\BIV_VENZ_DOC_PROD\BIV_VENZ_DOC_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VENZ_DOC_PROD\BIV_VENZ_DOC_PROD.DCB			2	2	2																			0
4	675				X:\025274\000015\BIV_VENZ_DOC_PROD\2013_06_20_Backup\BIV_VENZ_DOC_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VENZ_DOC_PROD\2013_06_20_Backup\BIV_VENZ_DOC_PROD.DCB			2	2	2																			0
4	676				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\BIV_VEN_EMAIL_REVIEW-MOVED-DONT-use.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\BIV_VEN_EMAIL_REVIEW-MOVED-DONT-use.DCB			0	0	0																			0
4	677				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\Biv_Ven_Email_Review-Notes.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\Biv_Ven_Email_Review-Notes.Dcb			2	2	2																			0
4	678				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\Biv_Ven_Email_Review-Redlines.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\Biv_Ven_Email_Review-Redlines.Dcb			2	2	2																			0
4	679				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\2012_11_08_Backup\BIV_VEN_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\2012_11_08_Backup\BIV_VEN_EMAIL_REVIEW.DCB			2	2	2																			0
4	680				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\2012_11_10_Restored_BAckup\BIV_VEN_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\2012_11_10_Restored_BAckup\BIV_VEN_EMAIL_REVIEW.DCB			2	2	2																			0
4	681				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\DANILA_WORK\STR.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\DANILA_WORK\STR.DCB			2	2	2																			0
4	682				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\DANILA_WORK\New folder\NEW_BIV_VENZ_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\DANILA_WORK\New folder\NEW_BIV_VENZ_EMAIL_REVIEW.DCB			2	0	0																			0
4	683				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\LAST_PROD_11_08\2012_11_08_DB_PROD.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\LAST_PROD_11_08\2012_11_08_DB_PROD.DCB			2	2	2																			0
4	684				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW.DCB			2	2	2																			0
4	685				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW\2012_11_13_Backup\NEW_BIV_VENZ_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW\2012_11_13_Backup\NEW_BIV_VENZ_EMAIL_REVIEW.DCB			2	2	2																			0
4	686				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW\2012_12_04_Backup\NEW_BIV_VENZ_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\NEW_BIV_VENZ_EMAIL_REVIEW\2012_12_04_Backup\NEW_BIV_VENZ_EMAIL_REVIEW.DCB			2	2	2																			0
4	687				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\_admin\BIV_VEN_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\_admin\BIV_VEN_EMAIL_REVIEW.DCB			2	2	2																			0
4	688				X:\025274\000015\BIV_VEN_EMAIL_REVIEW\_admin\20120918\123.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\BIV_VEN_EMAIL_REVIEW\_admin\20120918\123.DCB			2	2	2																			0
4	689				X:\025274\000015\HL_EMAIL_Review\HL_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\HL_EMAIL_Review\HL_EMAIL_REVIEW.DCB			2	2	2																			0
4	690				X:\025274\000015\HL_EMAIL_Review\20121001\HL_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\HL_EMAIL_Review\20121001\HL_EMAIL_REVIEW.DCB			2	2	2																			0
4	691				X:\025274\000015\HL_EMAIL_Review\2012_10_29Backup\HL_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\HL_EMAIL_Review\2012_10_29Backup\HL_EMAIL_REVIEW.DCB			2	2	2																			0
4	692				X:\025274\000015\HL_EMAIL_Review\2012_10_31Backup\HL_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\HL_EMAIL_Review\2012_10_31Backup\HL_EMAIL_REVIEW.DCB			2	2	2																			0
4	693				X:\025274\000015\HL_Review_Temp\025274_000015_HL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\HL_Review_Temp\025274_000015_HL_REVIEW.DCB			2	2	2																			0
4	694				X:\025274\000015\HL_SINGLEPAGE_TEMP\HL_SINGLEPAGE_TEMP.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\HL_SINGLEPAGE_TEMP\HL_SINGLEPAGE_TEMP.DCB			2	2	2																			0
4	695				X:\025274\000015\OFR Response to 3rd RFP\OFR RESPONSE TO 3RD RFP.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\OFR Response to 3rd RFP\OFR RESPONSE TO 3RD RFP.DCB			2	0	0																			0
4	696				X:\025274\000015\OFR_EMAILS\OFR_EMAILS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\OFR_EMAILS\OFR_EMAILS.DCB			2	2	2																			0
4	697				X:\025274\000015\OFR_EMAILS\2012_10_01Backup\OFR_EMAILS.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025274\000015\OFR_EMAILS\2012_10_01Backup\OFR_EMAILS.DCB			2	2	2																			0
4	698				X:\025593\000008\Backup\Dendreon_Email_review\DENDREON_EMAIL_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025593\000008\Backup\Dendreon_Email_review\DENDREON_EMAIL_REVIEW.DCB			2	2	2																			0
4	699				X:\025593\000008\Dendreon_Concatenated\DENDREON_CONCATENATED_REVIEW.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025593\000008\Dendreon_Concatenated\DENDREON_CONCATENATED_REVIEW.DCB			2	2	2																			0
4	700				X:\025593\000008\Dendreon_Privileged_Log\DENDREON_PRIVILEGED_LOG.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025593\000008\Dendreon_Privileged_Log\DENDREON_PRIVILEGED_LOG.DCB			2	2	2																			0
4	701				X:\025593\000008\Dendreon_Privileged_Log - Copy\DENDREON_PRIVILEGED_LOG.DCB	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025593\000008\Dendreon_Privileged_Log - Copy\DENDREON_PRIVILEGED_LOG.DCB			2	0	0																			0
4	702				X:\025593\000008\Dendreon_Privliged_Log_TEMP\Dendreon_Privliged_Log_Temp.Dcb	W:\_LN_Test\Bkups-for-NonArchiving-Analysis\025593\000008\Dendreon_Privliged_Log_TEMP\Dendreon_Privliged_Log_Temp.Dcb			2	2	2																			0
